Date,Close,High,Low,Open,Volume
2017-11-09,120.77999877929688,123.40499877929688,112.21900177001953,112.53199768066406,86864600
2017-11-10,105.58599853515625,121.66500091552734,101.75700378417969,121.34400177001953,84614000
2017-11-11,119.61599731445312,127.10600280761719,103.87799835205078,105.75,107708000
2017-11-12,123.85600280761719,133.6750030517578,110.61799621582031,119.59700012207031,144948000
2017-11-13,123.4020004272461,136.5279998779297,120.9219970703125,128.9600067138672,116200000
2017-11-14,122.35299682617188,124.20099639892578,118.6259994506836,123.61599731445312,53544800
2017-11-15,121.3740005493164,124.72200012207031,119.19200134277344,122.24099731445312,49976700
2017-11-16,120.30500030517578,128.08799743652344,118.50499725341797,121.24299621582031,74944096
2017-11-17,126.69999694824219,126.69999694824219,119.25,120.01499938964844,47127700
2017-11-18,130.7989959716797,135.01199340820312,123.52899932861328,126.59500122070312,62156400
2017-11-19,129.47900390625,133.6179962158203,127.20800018310547,130.7209930419922,42133000
2017-11-20,135.76499938964844,140.55099487304688,128.48500061035156,129.49600219726562,59945400
2017-11-21,141.73800659179688,142.21400451660156,131.3719940185547,136.10499572753906,72701504
2017-11-22,165.9499969482422,173.44900512695312,141.13699340820312,142.08200073242188,189472000
2017-11-23,158.60699462890625,172.91900634765625,156.45399475097656,166.11000061035156,109392000
2017-11-24,160.02699279785156,162.94200134277344,156.76100158691406,158.61900329589844,69178000
2017-11-25,168.44200134277344,170.10400390625,159.9949951171875,159.9949951171875,64076700
2017-11-26,163.37399291992188,168.72000122070312,159.76300048828125,168.57200622558594,61100400
2017-11-27,173.39199829101562,173.39199829101562,159.947998046875,162.91600036621094,81489696
2017-11-28,203.2100067138672,203.2100067138672,173.17300415039062,175.34800720214844,179179008
2017-11-29,168.14999389648438,214.27499389648438,165.33099365234375,203.91299438476562,178828000
2017-11-30,180.13800048828125,195.3939971923828,156.531005859375,170.48599243164062,128112000
2017-12-01,190.93800354003906,191.8489990234375,169.76300048828125,179.7220001220703,70430496
2017-12-02,203.03399658203125,205.26400756835938,186.6840057373047,190.83399963378906,80791104
2017-12-03,200.05099487304688,209.08599853515625,191.2480010986328,203.36500549316406,111303000
2017-12-04,210.24200439453125,210.24200439453125,192.04200744628906,199.56199645996094,74534400
2017-12-05,269.4840087890625,272.64300537109375,208.8939971923828,211.1280059814453,352326016
2017-12-06,278.68499755859375,316.6679992675781,260.6109924316406,268.16400146484375,543884032
2017-12-07,280.8550109863281,300.3219909667969,263.1730041503906,277.86700439453125,299528000
