Date,Close,High,Low,Open,Volume
2017-11-09,261.9989929199219,270.177001953125,244.14300537109375,250.55299377441406,86573400
2017-11-10,237.88299560546875,272.75799560546875,231.58200073242188,261.9549865722656,78740400
2017-11-11,253.5989990234375,269.7170104980469,236.2449951171875,238.16200256347656,68016096
2017-11-12,288.6709899902344,288.6709899902344,231.67799377441406,253.625,119639000
2017-11-13,265.4530029296875,298.7340087890625,258.3290100097656,298.7340087890625,115940000
2017-11-14,271.4389953613281,275.89300537109375,263.6449890136719,265.57598876953125,52265100
2017-11-15,290.56500244140625,297.91900634765625,271.17401123046875,271.17401123046875,89937200
2017-11-16,294.9079895019531,320.9460144042969,288.49798583984375,290.24798583984375,173976000
2017-11-17,291.1889953613281,294.7590026855469,283.97601318359375,293.3940124511719,56387900
2017-11-18,298.14599609375,304.7919921875,287.20098876953125,290.8330078125,61087000
2017-11-19,299.3330078125,302.593994140625,294.5060119628906,298.2229919433594,53157100
2017-11-20,302.1659851074219,304.2640075683594,296.3590087890625,299.3190002441406,55245200
2017-11-21,290.6369934082031,307.82501220703125,281.8450012207031,301.8680114746094,82637904
2017-11-22,319.73199462890625,321.27899169921875,290.8909912109375,290.8909912109375,139324992
2017-11-23,311.5509948730469,320.5419921875,303.1619873046875,319.4549865722656,102568000
2017-11-24,346.364013671875,351.5,301.5589904785156,310.44000244140625,153182000
2017-11-25,344.6990051269531,359.8599853515625,336.83599853515625,348.5929870605469,120059000
2017-11-26,340.1440124511719,346.7959899902344,333.7080078125,344.8330078125,81416400
2017-11-27,347.5119934082031,347.5119934082031,332.85400390625,340.1839904785156,90891200
2017-11-28,371.2430114746094,375.4150085449219,346.12200927734375,347.656005859375,127136000
2017-11-29,306.0679931640625,380.57501220703125,300.72601318359375,371.1730041503906,157702000
2017-11-30,308.4859924316406,330.77899169921875,267.6969909667969,309.4230041503906,93494200
2017-12-01,335.98199462890625,338.11199951171875,292.6319885253906,306.19000244140625,78854200
2017-12-02,329.302001953125,342.7250061035156,320.1099853515625,335.3840026855469,63555100
2017-12-03,322.80999755859375,341.83599853515625,311.2699890136719,329.52899169921875,85387904
2017-12-04,330.510009765625,333.385986328125,316.0220031738281,323.0820007324219,61649200
2017-12-05,323.3919982910156,331.0450134277344,319.00299072265625,330.9630126953125,72757600
2017-12-06,338.87200927734375,372.85198974609375,319.57501220703125,322.9150085449219,206504000
2017-12-07,308.3940124511719,341.7969970703125,301.8689880371094,339.8659973144531,125668000
2017-12-08,328.07501220703125,339.9880065917969,295.01800537109375,308.0400085449219,127793000
2017-12-09,316.62799072265625,353.35400390625,309.2460021972656,327.78399658203125,132799000
2017-12-10,291.0950012207031,321.5469970703125,288.4010009765625,317.2770080566406,107504000
2017-12-11,319.9599914550781,323.3559875488281,284.7030029296875,290.02899169921875,115200000
2017-12-12,373.02899169921875,379.1159973144531,320.552001953125,320.552001953125,191288000
2017-12-13,414.6889953613281,437.2430114746094,356.1189880371094,372.13299560546875,265914000
2017-12-14,510.9100036621094,529.7680053710938,415.4960021972656,416.4079895019531,423032992
2017-12-15,467.14599609375,510.8169860839844,423.7340087890625,510.8169860839844,220484000
2017-12-16,469.6449890136719,498.3349914550781,459.9150085449219,469.39300537109375,150140000
2017-12-17,537.1829833984375,561.9949951171875,470.3580017089844,471.6310119628906,305008000
2017-12-18,596.1640014648438,600.68798828125,497.3139953613281,538.4450073242188,348896992
2017-12-19,613.9149780273438,635.5499877929688,560.39501953125,595.7869873046875,287416992
2017-12-20,675.5540161132812,740.68701171875,555.8070068359375,613.2919921875,305316000
2017-12-21,651.4879760742188,743.958984375,622.9229736328125,674.6580200195312,279558016
2017-12-22,536.6829833984375,656.02197265625,381.4750061035156,652.9229736328125,351520992
2017-12-23,594.614990234375,637.2440185546875,498.7690124511719,542.1859741210938,231311008
2017-12-24,532.5020141601562,595.385986328125,449.03399658203125,595.385986328125,142136000
2017-12-25,558.8359985351562,575.1599731445312,511.0260009765625,536.1270141601562,139364992
2017-12-26,573.9840087890625,573.9840087890625,551.843994140625,559.9990234375,139396992
2017-12-27,554.072998046875,590.1630249023438,540.6170043945312,574.1630249023438,143216992
2017-12-28,507.2650146484375,560.1209716796875,490.39801025390625,552.5759887695312,129796000
2017-12-29,571.8989868164062,601.4979858398438,483.989013671875,507.9700012207031,227427008
2017-12-30,486.4549865722656,574.0999755859375,478.6600036621094,574.0999755859375,143776000
2017-12-31,505.510986328125,516.3599853515625,478.625,482.8190002441406,95277104
2018-01-01,577.1929931640625,621.68798828125,489.34100341796875,508.0010070800781,234555008
2018-01-02,583.5059814453125,624.968017578125,576.0009765625,578.0759887695312,207114000
2018-01-03,581.8889770507812,593.6740112304688,561.5809936523438,581.2930297851562,152736000
2018-01-04,595.1900024414062,601.9949951171875,539.10400390625,583.0809936523438,166095008
2018-01-05,588.85498046875,606.1069946289062,573.8319702148438,590.8679809570312,158978000
2018-01-06,764.2570190429688,780.8350219726562,578.6890258789062,587.9110107421875,305643008
2018-01-07,880.760986328125,955.2650146484375,750.3900146484375,756.3720092773438,542980992
2018-01-08,695.4920043945312,896.281005859375,601.8729858398438,884.27197265625,282955008
2018-01-09,672.7839965820312,723.2869873046875,644.0570068359375,693.2410278320312,213920992
2018-01-10,721.4019775390625,728.4550170898438,630.1420288085938,672.3939819335938,245168000
2018-01-11,646.5980224609375,729.0120239257812,609.4559936523438,719.10400390625,221531008
2018-01-12,700.8090209960938,719.5670166015625,622.2860107421875,651.177001953125,185898000
2018-01-13,701.5830078125,721.625,693.4769897460938,703.7570190429688,151404992
2018-01-14,675.7559814453125,720.0349731445312,652.3900146484375,701.8469848632812,142911008
2018-01-15,627.9940185546875,685.822998046875,627.9940185546875,671.7319946289062,157346000
2018-01-16,513.6589965820312,685.6840209960938,460.10198974609375,627.1430053710938,283879008
2018-01-17,496.8169860839844,528.8280029296875,397.9750061035156,509.26800537109375,171892000
2018-01-18,490.0830078125,540.8900146484375,484.21099853515625,497.6780090332031,128385000
2018-01-19,524.3369750976562,553.1179809570312,482.9110107421875,486.5929870605469,163175008
2018-01-20,557.5989990234375,565.22802734375,518.5609741210938,528.864013671875,126555000
2018-01-21,487.01800537109375,561.8079833984375,479.2959899902344,559.7239990234375,94691696
2018-01-22,446.7919921875,507.23199462890625,416.3039855957031,492.5539855957031,78727104
2018-01-23,442.00201416015625,468.7239990234375,406.74798583984375,446.39898681640625,79187400
2018-01-24,451.72900390625,465.2659912109375,428.2829895019531,442.1199951171875,78432400
2018-01-25,472.9729919433594,475.45599365234375,451.968994140625,457.5849914550781,85020800
2018-01-26,456.9440002441406,491.46600341796875,429.6470031738281,473.6839904785156,87992704
2018-01-27,451.6940002441406,465.7799987792969,437.0840148925781,456.531005859375,71220400
2018-01-28,471.98699951171875,476.90899658203125,453.468994140625,453.468994140625,74527600
2018-01-29,448.614990234375,476.6419982910156,443.1419982910156,471.4339904785156,75045800
2018-01-30,383.4739990234375,448.9219970703125,381.4469909667969,448.9219970703125,77962096
2018-01-31,397.8819885253906,398.2659912109375,362.59600830078125,383.864990234375,77064800
2018-02-01,400.7430114746094,409.4010009765625,367.0899963378906,399.25799560546875,117572000
2018-02-02,383.54998779296875,398.8290100097656,306.52899169921875,398.8290100097656,113633000
