Date,Close,High,Low,Open,Volume
2019-05-21,1.0371359586715698,1.066794991493225,1.0347800254821777,1.0521090030670166,2723774
2019-05-22,1.1217540502548218,1.1408809423446655,1.034034013748169,1.0371359586715698,4600126
2019-05-23,1.099153995513916,1.133929967880249,1.079421043395996,1.1217540502548218,2374260
2019-05-24,1.196215033531189,1.2224819660186768,1.0891779661178589,1.0991469621658325,5293479
2019-05-25,1.320464015007019,1.358469009399414,1.196215033531189,1.196215033531189,5915304
2019-05-26,1.4947760105133057,1.4994479417800903,1.3076059818267822,1.320801019668579,8174095
2019-05-27,1.388206958770752,1.4991530179977417,1.3790830373764038,1.4961210489273071,4537073
2019-05-28,1.4461450576782227,1.483625054359436,1.311018943786621,1.3877530097961426,4693617
2019-05-29,1.5242199897766113,1.5357600450515747,1.408821940422058,1.4461450576782227,7324107
2019-05-30,1.4067749977111816,1.5314480066299438,1.4020129442214966,1.5242199897766113,5278816
2019-05-31,1.4953529834747314,1.5007059574127197,1.3966699838638306,1.4067749977111816,2548318
2019-06-01,1.412168025970459,1.5026030540466309,1.4042819738388062,1.4953529834747314,1930410
2019-06-02,1.4243799448013306,1.48061203956604,1.4045690298080444,1.412168025970459,2042972
2019-06-03,1.4045350551605225,1.4370709657669067,1.3986239433288574,1.4243799448013306,925414
2019-06-04,1.4638370275497437,1.4978439807891846,1.3470710515975952,1.4057259559631348,4343785
2019-06-05,1.4882149696350098,1.5089080333709717,1.437358021736145,1.4646480083465576,3140035
2019-06-06,1.6530059576034546,1.6530059576034546,1.4827970266342163,1.48751699924469,7755433
2019-06-07,1.6960690021514893,1.7113029956817627,1.6271519660949707,1.6549279689788818,6354250
2019-06-08,1.7278310060501099,1.7351089715957642,1.6434489488601685,1.6959739923477173,5164968
2019-06-09,1.7583750486373901,1.775871992111206,1.705778956413269,1.7275609970092773,9305885
2019-06-10,1.9199869632720947,1.9330660104751587,1.7456589937210083,1.7584359645843506,16229010
2019-06-11,1.9180359840393066,1.96186101436615,1.8719439506530762,1.9198800325393677,9761159
2019-06-12,1.9749280214309692,1.9799139499664307,1.9030029773712158,1.9177570343017578,10879236
2019-06-13,1.9467519521713257,1.9775199890136719,1.8571749925613403,1.9721579551696777,18402258
2019-06-14,1.930614948272705,1.9545320272445679,1.8551290035247803,1.9473199844360352,20014756
2019-06-15,1.9153920412063599,1.9438719749450684,1.9063279628753662,1.9292479753494263,15348108
2019-06-16,1.8758800029754639,1.9239610433578491,1.864730954170227,1.9153920412063599,18774177
2019-06-17,1.9114940166473389,1.9418760538101196,1.864274024963379,1.8737540245056152,6925403
2019-06-18,1.8698010444641113,1.9264769554138184,1.8552449941635132,1.9115649461746216,6221305
2019-06-19,1.8530880212783813,1.8748170137405396,1.8150379657745361,1.869168996810913,3387136
2019-06-20,1.8892370462417603,1.9119399785995483,1.8439500331878662,1.8534270524978638,7809732
2019-06-21,1.82948899269104,1.899245023727417,1.810696005821228,1.8894950151443481,11004022
2019-06-22,1.8406699895858765,1.8526350259780884,1.7669390439987183,1.8290189504623413,9338678
2019-06-23,1.8791680335998535,1.9224610328674316,1.8249510526657104,1.840939998626709,6815401
2019-06-24,1.892549991607666,1.8946419954299927,1.8394559621810913,1.8791680335998535,3899545
2019-06-25,1.915761947631836,1.9191219806671143,1.8670929670333862,1.8918249607086182,7345707
2019-06-26,1.8840110301971436,2.0018389225006104,1.8738960027694702,1.915761947631836,16418573
2019-06-27,1.7499940395355225,1.9502979516983032,1.70079505443573,1.8840110301971436,11362454
2019-06-28,1.8325649499893188,1.8943690061569214,1.7168689966201782,1.7494970560073853,18326840
