Date,Close,High,Low,Open,Volume
2020-11-11,0.08274900168180466,0.08565399795770645,0.076603002846241,0.08250399678945541,258484
2020-11-12,0.08587100356817245,0.08704499900341034,0.07698900252580643,0.08274699747562408,244689
2020-11-13,0.1232990026473999,0.1340170055627823,0.08213900029659271,0.08587100356817245,786207
2020-11-14,0.13447800278663635,0.14416499435901642,0.12052299827337265,0.12330199778079987,695846
2020-11-15,0.14406800270080566,0.14669400453567505,0.12105099856853485,0.1344749927520752,2014699
2020-11-16,0.18836499750614166,0.19493499398231506,0.13799799978733063,0.14406700432300568,4079595
2020-11-17,0.3011380136013031,0.3021659851074219,0.18700499832630157,0.20400600135326385,5532193
2020-11-18,0.2656019926071167,0.30113300681114197,0.23552699387073517,0.30113300681114197,1576959
2020-11-19,0.21228699386119843,0.2656010091304779,0.20437900722026825,0.2656010091304779,1930061
2020-11-20,0.1890459954738617,0.21238300204277039,0.17525100708007812,0.21228699386119843,714397
2020-11-21,0.19475099444389343,0.21093499660491943,0.1849849969148636,0.1890459954738617,1055371
2020-11-22,0.17163200676441193,0.19475099444389343,0.1700969934463501,0.19475099444389343,82239
2020-11-23,0.14056700468063354,0.1846729964017868,0.14021700620651245,0.1716260015964508,839970
2020-11-24,0.12782900035381317,0.14090099930763245,0.1215599998831749,0.14057299494743347,948310
2020-11-25,0.12856300175189972,0.1377660036087036,0.11828800290822983,0.12783800065517426,789295
2020-11-26,0.1315860003232956,0.14741599559783936,0.12037000060081482,0.12856100499629974,1304906
2020-11-27,0.12721799314022064,0.13876299560070038,0.1268099993467331,0.13160300254821777,306504
2020-11-28,0.12622499465942383,0.1317790001630783,0.12491200119256973,0.12721900641918182,115487
2020-11-29,0.12218999862670898,0.12783700227737427,0.12216100096702576,0.12622599303722382,67565
2020-11-30,0.13435399532318115,0.13711600005626678,0.1217460036277771,0.12217099964618683,672071
2020-12-01,0.12870599329471588,0.1356240063905716,0.1270650029182434,0.13435399532318115,377985
2020-12-02,0.12688300013542175,0.12930099666118622,0.12336499989032745,0.12870900332927704,210176
2020-12-03,0.11149799823760986,0.1278039962053299,0.11079400032758713,0.12688499689102173,660756
2020-12-04,0.09989099949598312,0.1180030032992363,0.09939199686050415,0.11149899661540985,59346
2020-12-05,0.09933599829673767,0.1037990003824234,0.09714999794960022,0.09974800050258636,143361
2020-12-06,0.09983900189399719,0.10456600040197372,0.09454400092363358,0.09933699667453766,358111
2020-12-07,0.10680700093507767,0.10872700065374374,0.09761399775743484,0.09984300285577774,166259
2020-12-08,0.11816799640655518,0.12988099455833435,0.10612499713897705,0.10680100321769714,575355
2020-12-09,0.12804999947547913,0.13020700216293335,0.11392500251531601,0.11817499995231628,678215
2020-12-10,0.1303730010986328,0.13371500372886658,0.1238510012626648,0.128043994307518,48588
2020-12-11,0.12482699751853943,0.13441799581050873,0.12127599865198135,0.13034099340438843,361654
2020-12-12,0.12173700332641602,0.12691600620746613,0.11976700276136398,0.12482900172472,281860
2020-12-13,0.11655600368976593,0.12379299849271774,0.11525599658489227,0.12172000110149384,186405
2020-12-14,0.11850900202989578,0.1249300017952919,0.11334399878978729,0.11596699804067612,346894
2020-12-15,0.12167199701070786,0.12361700087785721,0.11851300299167633,0.11851300299167633,121699
2020-12-16,0.11613799631595612,0.12307500094175339,0.11487100273370743,0.12167099863290787,477973
2020-12-17,0.1149590015411377,0.11918900161981583,0.11337500065565109,0.11614199727773666,255850
2020-12-18,0.12238699942827225,0.12342000007629395,0.11310400068759918,0.11493200063705444,48702
2020-12-19,0.13843999803066254,0.13858599960803986,0.12122499942779541,0.12245199829339981,539377
2020-12-20,0.14462099969387054,0.14557600021362305,0.13451799750328064,0.13843099772930145,255859
2020-12-21,0.1344899982213974,0.1458210051059723,0.1312050074338913,0.14462900161743164,285165
2020-12-22,0.12987299263477325,0.13774900138378143,0.12181500345468521,0.13448600471019745,596032
2020-12-23,0.12182699888944626,0.1318729966878891,0.12125299870967865,0.12987099587917328,278971
2020-12-24,0.12380100041627884,0.12612099945545197,0.12079200148582458,0.12182100117206573,315025
2020-12-25,0.12761899828910828,0.12904499471187592,0.12154799699783325,0.12401899695396423,367464
2020-12-26,0.12934499979019165,0.1310500055551529,0.12520800530910492,0.1276160031557083,297305
2020-12-27,0.12942999601364136,0.13175900280475616,0.12117800116539001,0.12935400009155273,524934
2020-12-28,0.13340799510478973,0.13517799973487854,0.12824100255966187,0.1294099986553192,404841
2020-12-29,0.12795400619506836,0.13352200388908386,0.1215049996972084,0.13340100646018982,237539
2020-12-30,0.13458499312400818,0.13863499462604523,0.12434200197458267,0.1279820054769516,295786
2020-12-31,0.13460899889469147,0.13568200170993805,0.12564100325107574,0.13459500670433044,411562
2021-01-01,0.1284630000591278,0.13503199815750122,0.12676100432872772,0.13460800051689148,115677
2021-01-02,0.12981300055980682,0.1309729963541031,0.12745800614356995,0.12844699621200562,391953
2021-01-03,0.1272979974746704,0.13041800260543823,0.11845500022172928,0.12985199689865112,448150
2021-01-04,0.12082400172948837,0.12888899445533752,0.11386500298976898,0.12751400470733643,74473
2021-01-05,0.12188100069761276,0.1253650039434433,0.11912699788808823,0.1208140030503273,260110
2021-01-06,0.12016099691390991,0.12396900355815887,0.11869800090789795,0.12188199907541275,381444
2021-01-07,0.13283999264240265,0.13840100169181824,0.11961100250482559,0.12016300112009048,92086
2021-01-08,0.14388500154018402,0.1478540003299713,0.12078099697828293,0.13276900351047516,887533
2021-01-09,0.16647399961948395,0.17887000739574432,0.13900800049304962,0.14389100670814514,1778194
2021-01-10,0.15889200568199158,0.1889829933643341,0.1582610011100769,0.16648699343204498,1149864
2021-01-11,0.15712599456310272,0.16141000390052795,0.1273449957370758,0.15888699889183044,1385556
2021-01-12,0.18698500096797943,0.20880000293254852,0.14414900541305542,0.1571190059185028,2301478
2021-01-13,0.18087899684906006,0.18705500662326813,0.17176400125026703,0.18693600594997406,1456610
2021-01-14,0.18467700481414795,0.19016499817371368,0.17594900727272034,0.18084999918937683,176590
2021-01-15,0.15308399498462677,0.19029299914836884,0.14684900641441345,0.18465900421142578,1066511
2021-01-16,0.15666699409484863,0.16399699449539185,0.14402799308300018,0.1532520055770874,1174803
2021-01-17,0.15989600121974945,0.16515600681304932,0.15282900631427765,0.15667499601840973,1275941
2021-01-18,0.1872600018978119,0.18950599431991577,0.15905800461769104,0.15987999737262726,771964
2021-01-19,0.1891999989748001,0.19398200511932373,0.1791429966688156,0.18725499510765076,1433183
2021-01-20,0.18574200570583344,0.1946360021829605,0.1783359944820404,0.18919099867343903,1239117
2021-01-21,0.18665499985218048,0.19758300483226776,0.17688299715518951,0.18574300408363342,908199
2021-01-22,0.19244900345802307,0.19881600141525269,0.17962999641895294,0.18665899336338043,1427647
2021-01-23,0.19485600292682648,0.1967339962720871,0.1853870004415512,0.19242799282073975,837888
2021-01-24,0.207955002784729,0.20926399528980255,0.19049400091171265,0.19485600292682648,1144189
2021-01-25,0.2253199964761734,0.22887000441551208,0.20415300130844116,0.20794999599456787,1209894
2021-01-26,0.22690799832344055,0.23998400568962097,0.2096710056066513,0.2253199964761734,158794
2021-01-27,0.22958900034427643,0.23820100724697113,0.22161899507045746,0.22695699334144592,1670282
2021-01-28,0.2322929948568344,0.2420870065689087,0.2264149934053421,0.22960500419139862,1361721
2021-01-29,0.23084600269794464,0.24206900596618652,0.22623999416828156,0.23234200477600098,1523664
2021-01-30,0.2281460016965866,0.2349960058927536,0.22318199276924133,0.23083199560642242,965921
2021-01-31,0.2299100011587143,0.23965999484062195,0.22568200528621674,0.22798900306224823,1120807
2021-02-01,0.23216399550437927,0.23618699610233307,0.2264530062675476,0.22990700602531433,1027763
2021-02-02,0.23983299732208252,0.2402839958667755,0.2287990003824234,0.2321140021085739,1218145
2021-02-03,0.2574180066585541,0.25908800959587097,0.23281000554561615,0.23984000086784363,1656953
2021-02-04,0.26241400837898254,0.27399298548698425,0.245728000998497,0.257407009601593,1943456
2021-02-05,0.25530698895454407,0.2670139968395233,0.24530600011348724,0.2624399960041046,1553689
2021-02-06,0.2785550057888031,0.2926889955997467,0.2543720006942749,0.2553359866142273,2328377
2021-02-07,0.2923809885978699,0.29538699984550476,0.26627299189567566,0.2785879969596863,1448042
2021-02-08,0.34796398878097534,0.3495660126209259,0.2867580056190491,0.29237401485443115,2195134
2021-02-09,0.37353599071502686,0.4453260004520416,0.3370459973812103,0.3479920029640198,4247877
2021-02-10,0.3713740110397339,0.37630000710487366,0.337924987077713,0.37355199456214905,3156210
2021-02-11,0.365541011095047,0.381089985370636,0.3615809977054596,0.3713360130786896,1936257
2021-02-12,0.36401399970054626,0.3795529901981354,0.35208699107170105,0.36556100845336914,2147370
2021-02-13,0.3313339948654175,0.37043800950050354,0.3026520013809204,0.3640199899673462,2747018
2021-02-14,0.3135479986667633,0.33133700489997864,0.30312100052833557,0.33133700489997864,2396712
2021-02-15,0.30146101117134094,0.31948599219322205,0.29622700810432434,0.3135649859905243,1360371
2021-02-16,0.33067700266838074,0.33549800515174866,0.2877039909362793,0.3016889989376068,1973181
2021-02-17,0.32266101241111755,0.33439901471138,0.3076019883155823,0.330594003200531,1647584
2021-02-18,0.3150370121002197,0.34185099601745605,0.30401501059532166,0.32265400886535645,166334
2021-02-19,0.33806100487709045,0.3528729975223541,0.31398600339889526,0.31698599457740784,1762440
2021-02-20,0.43053099513053894,0.44481199979782104,0.3317359983921051,0.3381670117378235,4630081
2021-02-21,0.5547990202903748,0.5783399939537048,0.42465099692344666,0.430512011051178,5162378
2021-02-22,0.4797250032424927,0.5547879934310913,0.4467729926109314,0.5547879934310913,2831502
2021-02-23,0.3933979868888855,0.492808997631073,0.3538079857826233,0.47954100370407104,1434964
2021-02-24,0.4507949948310852,0.4658609926700592,0.3898420035839081,0.39343199133872986,1403752
2021-02-25,0.4587399959564209,0.49369800090789795,0.4353500008583069,0.4502829909324646,1509416
2021-02-26,0.4700790047645569,0.47600600123405457,0.4223560094833374,0.4586060047149658,1411217
2021-02-27,0.49967101216316223,0.5002930164337158,0.44357800483703613,0.47010698914527893,1512130
2021-02-28,0.5193629860877991,0.5263389945030212,0.4820300042629242,0.4997360110282898,2327016
2021-03-01,0.7447980046272278,0.7587170004844666,0.5122780203819275,0.5195649862289429,5570126
2021-03-02,0.7464560270309448,0.7963089942932129,0.6398289799690247,0.744763970375061,4767755
2021-03-03,0.7920889854431152,0.8183240294456482,0.7104200124740601,0.7463359832763672,14188010
2021-03-04,0.6970720291137695,0.7954090237617493,0.6789150238037109,0.7898160219192505,6139094
2021-03-05,0.6384789943695068,0.6981890201568604,0.6161180138587952,0.6964139938354492,4447609
2021-03-06,0.6024159789085388,0.6428760290145874,0.5581849813461304,0.6392329931259155,4338281
2021-03-07,0.7501440048217773,0.7653499841690063,0.5974159836769104,0.6028910279273987,7002133
2021-03-08,0.6448929905891418,0.7512279748916626,0.6275339722633362,0.7500270009040833,4636089
2021-03-09,0.6363189816474915,0.6718140244483948,0.6315330266952515,0.6448469758033752,4096662
2021-03-10,0.600163996219635,0.6485829949378967,0.5949620008468628,0.6357520222663879,3581566
2021-03-11,0.6210910081863403,0.6386399865150452,0.5841090083122253,0.6001570224761963,2613087
2021-03-12,0.6011340022087097,0.6281260251998901,0.585640013217926,0.6215199828147888,4123848
2021-03-13,0.6131010055541992,0.620182991027832,0.584854006767273,0.6011289954185486,3825206
2021-03-14,0.6112650036811829,0.6191189885139465,0.588263988494873,0.6127970218658447,3193935
2021-03-15,0.5965149998664856,0.6151900291442871,0.5932270288467407,0.610971987247467,3412981
2021-03-16,0.5801799893379211,0.6006579995155334,0.564985990524292,0.5963839888572693,2616041
2021-03-17,0.7869709730148315,0.7869709730148315,0.5759009718894958,0.5802329778671265,15467410
2021-03-18,0.7300339937210083,0.790956974029541,0.728069007396698,0.7871450185775757,5664351
2021-03-19,0.7666019797325134,0.7862470149993896,0.7123039960861206,0.7300209999084473,4831221
2021-03-20,0.7690020203590393,0.7786129713058472,0.7436419725418091,0.7664909958839417,3399156
2021-03-21,0.7578139901161194,0.7767279744148254,0.7296109795570374,0.768733024597168,3971218
2021-03-22,0.8727779984474182,0.9487339854240417,0.7370749711990356,0.7578060030937195,13503180
2021-03-23,1.0807210206985474,1.0807210206985474,0.8443769812583923,0.8728960156440735,18368363
2021-03-24,1.3969320058822632,1.6318540573120117,1.006924033164978,1.0808509588241577,42742143
2021-03-25,1.3448070287704468,1.4335169792175293,1.2032109498977661,1.3952339887619019,24347836
2021-03-26,1.5480819940567017,1.5514639616012573,1.317088007926941,1.3445379734039307,16828062
2021-03-27,1.5178990364074707,1.7037750482559204,1.4425760507583618,1.548084020614624,28134811
2021-03-28,1.326043963432312,1.5343949794769287,1.2983219623565674,1.5175069570541382,16660674
2021-03-29,1.38099205493927,1.6772880554199219,1.1127020120620728,1.3262890577316284,177576740
2021-03-30,1.2804440259933472,1.3782700300216675,1.2165080308914185,1.3752089738845825,55095931
2021-03-31,1.1198019981384277,1.3041729927062988,1.1057029962539673,1.279863953590393,59180695
2021-04-01,1.0227080583572388,1.1885889768600464,1.0086979866027832,1.1193840503692627,45906727
2021-04-02,1.1239420175552368,1.179137945175171,1.0038210153579712,1.0223000049591064,37502898
2021-04-03,1.0340019464492798,1.1303679943084717,1.0340019464492798,1.1256389617919922,20544416
2021-04-04,1.1426730155944824,1.1660100221633911,1.0318889617919922,1.034317970275879,24719679
2021-04-05,1.2212740182876587,1.26813805103302,1.1127500534057617,1.1405949592590332,42237505
2021-04-06,1.1416950225830078,1.2384710311889648,1.0916060209274292,1.222316026687622,20359915
2021-04-07,1.131132960319519,1.1786279678344727,1.0807160139083862,1.143784999847412,22170683
2021-04-08,1.2747550010681152,1.307337999343872,1.1181219816207886,1.1311349868774414,39346241
2021-04-09,1.2674180269241333,1.3559880256652832,1.2481290102005005,1.2726730108261108,22882325
2021-04-10,1.2356079816818237,1.3271780014038086,1.2206089496612549,1.2674039602279663,17757975
2021-04-11,1.207738995552063,1.265228033065796,1.179502010345459,1.2365920543670654,13590149
2021-04-12,1.201907992362976,1.2637619972229004,1.178406000137329,1.2095400094985962,15899512
2021-04-13,1.125128984451294,1.2049330472946167,1.101078987121582,1.2019519805908203,22097709
2021-04-14,1.1436100006103516,1.152878999710083,1.0731489658355713,1.1261039972305298,18701180
2021-04-15,1.1092979907989502,1.1923209428787231,1.1033509969711304,1.1427340507507324,19814949
2021-04-16,1.0754530429840088,1.1299539804458618,1.0538140535354614,1.1089750528335571,17055300
2021-04-17,1.0619829893112183,1.1179620027542114,1.0386489629745483,1.0773570537567139,16400020
2021-04-18,0.9709100127220154,1.0625849962234497,0.8001589775085449,1.0621099472045898,34639655
2021-04-19,1.067183017730713,1.1925450563430786,0.9601359963417053,0.972042977809906,38699706
2021-04-20,1.041038990020752,1.1018650531768799,0.9509680271148682,1.0668779611587524,20396498
2021-04-21,0.942035973072052,1.0429140329360962,0.9400069713592529,1.0429140329360962,13531503
2021-04-22,0.9028850197792053,1.027593970298767,0.899869978427887,0.9419310092926025,16450421
2021-04-23,0.8689709901809692,0.9040409922599792,0.7874280214309692,0.9040409922599792,14067233
2021-04-24,0.8492140173912048,0.9209179878234863,0.8291040062904358,0.869193971157074,9241700
2021-04-25,0.8620679974555969,0.8905799984931946,0.8171679973602295,0.8509830236434937,7627592
2021-04-26,0.943123996257782,0.9588029980659485,0.8610450029373169,0.8610450029373169,11147731
2021-04-27,1.0098570585250854,1.0698859691619873,0.937254011631012,0.9430069923400879,17968742
2021-04-28,1.0451469421386719,1.1129310131072998,0.9922659993171692,1.0121190547943115,29467298
2021-04-29,0.996973991394043,1.0471559762954712,0.9509959816932678,1.0430959463119507,22439550
2021-04-30,0.9988740086555481,1.0280569791793823,0.9689620137214661,0.9969819784164429,14824777
2021-05-01,0.9901610016822815,1.0110280513763428,0.977940022945404,0.9999939799308777,11441413
2021-05-02,0.941012978553772,0.9951109886169434,0.9148859977722168,0.9900829792022705,19572767
2021-05-03,0.9570720195770264,1.0225579738616943,0.9299759864807129,0.9400699734687805,20923738
2021-05-04,0.8671690225601196,0.9551299810409546,0.8519330024719238,0.9551299810409546,16721953
2021-05-05,0.9081370234489441,0.9396299719810486,0.860152006149292,0.8630800247192383,13442739
2021-05-06,0.8760669827461243,0.9110509753227234,0.8520539999008179,0.9081529974937439,9838655
2021-05-07,0.9398810267448425,1.0647159814834595,0.846189022064209,0.8759310245513916,34456396
2021-05-08,0.8907960057258606,1.0020029544830322,0.8731200098991394,0.9381679892539978,18003046
2021-05-09,0.8858640193939209,0.9150320291519165,0.8561840057373047,0.8891339898109436,11947119
2021-05-10,0.803039014339447,0.8860849738121033,0.7969350218772888,0.8840230107307434,15735473
2021-05-11,0.8239880204200745,0.8250340223312378,0.7857490181922913,0.8030779957771301,10014034
2021-05-12,0.8110150098800659,0.9854109883308411,0.7881460189819336,0.8238829970359802,33742772
2021-05-13,0.8030200004577637,0.8447039723396301,0.7799010276794434,0.7999929785728455,16372945
2021-05-14,0.8159090280532837,0.8468700051307678,0.8008970022201538,0.8008970022201538,9453144
2021-05-15,0.7251719832420349,0.8188899755477905,0.7251719832420349,0.8160240054130554,7933006
2021-05-16,0.7149689793586731,0.759086012840271,0.6841830015182495,0.7258520126342773,9940500
2021-05-17,0.6181619763374329,0.7168750166893005,0.5900400280952454,0.7159649729728699,11702183
2021-05-18,0.614359974861145,0.6528940200805664,0.5930889844894409,0.617929995059967,7101245
2021-05-19,0.38360899686813354,0.6204220056533813,0.29503801465034485,0.617343008518219,18018519
2021-05-20,0.48895901441574097,0.563730001449585,0.35541000962257385,0.38359999656677246,14550905
2021-05-21,0.40574100613594055,0.5290330052375793,0.3505139946937561,0.49386000633239746,11062312
2021-05-22,0.378574013710022,0.4296480119228363,0.35138198733329773,0.40571901202201843,5939695
2021-05-23,0.3264800012111664,0.39169999957084656,0.28133100271224976,0.3765679895877838,7368020
2021-05-24,0.408612996339798,0.410535991191864,0.31463998556137085,0.3255369961261749,7249988
2021-05-25,0.37337300181388855,0.4235909879207611,0.34759798645973206,0.3956330120563507,6719726
2021-05-26,0.40772101283073425,0.4145349860191345,0.36958301067352295,0.37438398599624634,5092461
2021-05-27,0.38135600090026855,0.4086570143699646,0.3656649887561798,0.4086570143699646,4324824
2021-05-28,0.33420100808143616,0.3894929885864258,0.32628199458122253,0.38233500719070435,4695305
2021-05-29,0.31213799118995667,0.3501720130443573,0.2961150109767914,0.3360939919948578,3849041
2021-05-30,0.32497599720954895,0.3328059911727905,0.2952190041542053,0.31311100721359253,2703174
2021-05-31,0.40819698572158813,0.44520899653434753,0.30915600061416626,0.3259750008583069,15291185
